=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.28 21:18:28 =~=~=~=~=~=~=~=~=~=~=~=
T,38466,121,1940,56258,1444,32798,142
T,38467,121,1940,56257,1444,32798,142
T,38468,121,1940,56258,1444,32798,142
T,38469,122,1944,56450,1444,32798,142
T,38470,122,1944,56449,1444,32798,142
T,38471,121,1940,56254,1444,32798,144
T,38472,122,1944,56447,1444,32798,144
T,38473,122,1944,56451,1444,32798,142
T,38474,122,1944,56453,1444,32798,142
T,38475,122,1944,56451,1444,32798,142
T,38476,123,1948,56644,1444,32798,142
T,38477,118,1928,55678,1444,32798,142
T,38478,118,1928,55677,1444,32798,144
T,38479,118,1928,55677,1444,32798,144
T,38480,118,1928,55681,1444,32798,142
T,38481,118,1928,55681,1444,32798,142
T,38482,119,1932,55874,1444,32798,142
T,38483,118,1928,55683,1444,32798,142
T,38484,119,1932,55874,1444,32798,142
T,38485,119,1932,55873,1444,32798,142
T,38486,120,1936,56064,1444,32798,142
T,38487,119,1932,55872,1444,32798,142
T,38488,119,1932,55872,1444,32798,142
T,38489,119,1932,55872,1444,32798,142
T,38490,120,1936,56062,1444,32798,144
T,38491,121,1940,56254,1444,32798,144
T,38492,120,1936,56062,1444,32798,144
T,38493,120,1936,56066,1444,32798,142
T,38494,121,1940,56259,1444,32798,142
T,38495,121,1940,56259,1444,32798,142
T,38496,121,1940,56260,1444,32798,142
T,38497,120,1936,56066,1444,32798,142
T,38498,121,1940,56257,1444,32798,142
T,38499,121,1940,56257,1444,32798,142
T,38500,121,1940,56258,1444,32798,142
T,38501,121,1940,56257,1444,32798,142
T,38502,122,1944,56449,1444,32798,142
T,38503,122,1944,56448,1444,32798,144
T,38504,122,1944,56447,1444,32798,144
T,38505,122,1944,56448,1444,32798,144
T,38506,122,1944,56451,1444,32798,142
T,38507,122,1944,56451,1444,32798,142
T,38508,123,1948,56644,1444,32798,142
T,38509,118,1928,55678,1444,32798,142
T,38510,118,1928,55677,1444,32798,144
T,38511,118,1928,55679,1444,32798,144
T,38512,119,1932,55875,1444,32798,142
T,38513,118,1928,55682,1444,32798,142
T,38514,119,1932,55874,1444,32798,142
T,38515,119,1932,55874,1444,32798,142
T,38516,120,1936,56067,1444,32798,142
T,38517,119,1932,55873,1444,32798,142
T,38518,120,1936,56064,1444,32798,142
T,38519,121,1940,56257,1444,32798,142
T,38520,122,1944,56449,1444,32798,142
T,38521,120,1936,56063,1444,32798,142
T,38522,121,1940,56254,1444,32798,144
T,38523,120,1936,56063,1444,32798,144
T,38524,121,1940,56260,1444,32798,142
T,38525,120,1936,56066,1444,32798,142
T,38526,121,1940,56259,1444,32798,142
T,38527,121,1940,56259,1444,32798,142
T,38528,121,1940,56259,1444,32798,142
T,38529,122,1944,56451,1444,32798,142
T,38530,122,1944,56450,1444,32798,142
T,38531,122,1944,56450,1444,32798,142
T,38532,122,1944,56449,1444,32798,142
T,38533,122,1944,56450,1444,32798,142
T,38534,123,1948,56639,1444,32798,144
T,38535,117,1924,55490,1444,32798,142
T,38536,123,1948,56639,1444,32798,144
T,38537,117,1924,55489,1444,32798,142
T,38538,123,1948,56644,1444,32798,142
T,38539,117,1924,55487,1444,32798,142
T,38540,123,1948,56643,1444,32798,142
T,38541,117,1924,55486,1444,32798,142
T,38542,123,1948,56643,1444,32798,142
T,38543,117,1924,55485,1444,32798,144
T,38544,123,1948,56641,1444,32798,142
T,38545,117,1924,55491,1444,32798,142
T,38546,124,1952,56834,1444,32798,142
T,38547,118,1928,55681,1444,32798,142
T,38548,119,1932,55874,1444,32798,142
T,38549,118,1928,55680,1444,32798,142
T,38550,118,1928,55679,1444,32798,142
T,38551,119,1932,55872,1444,32798,142
T,38552,119,1932,55872,1444,32798,142
T,38553,118,1928,55679,1444,32798,142
T,38554,119,1932,55870,1444,32798,144
T,38555,119,1932,55870,1444,32798,144
T,38556,120,1936,56067,1444,32798,142
T,38557,120,1936,56068,1444,32798,142
T,38558,120,1936,56067,1444,32798,142
T,38559,121,1940,56259,1444,32798,142
T,38560,120,1936,56066,1444,32798,142
T,38561,120,1936,56067,1444,32798,142
T,38562,120,1936,56065,1444,32798,142
T,38563,120,1936,56065,1444,32798,142
T,38564,121,1940,56257,1444,32798,142
T,38565,121,1940,56257,1444,32798,142
T,38566,121,1940,56257,1444,32798,142
T,38567,121,1940,56254,1444,32798,144
T,38568,121,1940,56254,1444,32798,144
T,38569,121,1940,56259,1444,32798,142
T,38570,122,1944,56451,1444,32798,142
T,38571,122,1944,56451,1444,32798,142
T,38572,123,1948,56643,1444,32798,142
T,38573,116,1920,55294,1444,32798,142
T,38574,122,1944,56452,1444,32798,142
T,38575,122,1944,56450,1444,32798,142
T,38576,123,1948,56641,1444,32798,142
T,38577,118,1928,55682,1444,32798,142
T,38578,119,1932,55874,1444,32798,142
T,38579,118,1928,55682,1444,32798,142
T,38580,118,1928,55680,1444,32798,142
T,38581,118,1928,55680,1444,32798,142
T,38582,119,1932,55872,1444,32798,142
T,38583,118,1928,55680,1444,32798,142
T,38584,119,1932,55873,1444,32798,142
T,38585,119,1932,55872,1444,32798,142
T,38586,120,1936,56062,1444,32798,144
T,38587,120,1936,56062,1444,32798,144
T,38588,120,1936,56067,1444,32798,142
T,38589,119,1932,55875,1444,32798,142
T,38590,119,1932,55874,1444,32798,142
T,38591,119,1932,55874,1444,32798,142
T,38592,120,1936,56066,1444,32798,142
T,38593,120,1936,56066,1444,32798,142
T,38594,121,1940,56258,1444,32798,142
T,38595,120,1936,56065,1444,32798,142
T,38596,121,1940,56257,1444,32798,142
T,38597,120,1936,56065,1444,32798,142
T,38598,121,1940,56257,1444,32798,142
T,38599,120,1936,56063,1444,32798,144
T,38600,121,1940,56256,1444,32798,144
T,38601,121,1940,56259,1444,32798,142
T,38602,122,1944,56451,1444,32798,142
T,38603,121,1940,56259,1444,32798,142
T,38604,121,1940,56259,1444,32798,142
T,38605,121,1940,56260,1444,32798,142
T,38606,122,1944,56451,1444,32798,142
T,38607,121,1940,56257,1444,32798,142
T,38608,122,1944,56451,1444,32798,142
T,38609,122,1944,56450,1444,32798,142
T,38610,122,1944,56449,1444,32798,142
T,38611,122,1944,56450,1444,32798,142
T,38612,123,1948,56639,1444,32798,144
T,38613,119,1932,55872,1444,32798,142
T,38614,118,1928,55680,1444,32798,142
T,38615,119,1932,55873,1444,32798,142
T,38616,119,1932,55874,1444,32798,142
T,38617,119,1932,55872,1444,32798,142
T,38618,119,1932,55869,1444,32798,144
T,38619,119,1932,55870,1444,32798,144
T,38620,120,1936,56067,1444,32798,142
T,38621,119,1932,55875,1444,32798,142
T,38622,120,1936,56067,1444,32798,142
T,38623,121,1940,56259,1444,32798,142
T,38624,121,1940,56260,1444,32798,142
T,38625,121,1940,56258,1444,32798,142
T,38626,122,1944,56450,1444,32798,142
T,38627,121,1940,56257,1444,32798,142
T,38628,122,1944,56449,1444,32798,142
T,38629,122,1944,56449,1444,32798,142
T,38630,123,1948,56640,1444,32798,142
T,38631,117,1924,55490,1444,32798,142
T,38632,123,1948,56639,1444,32798,144
T,38633,119,1932,55872,1444,32798,142
T,38634,119,1932,55872,1444,32798,142
T,38635,118,1928,55680,1444,32798,142
T,38636,119,1932,55872,1444,32798,142
T,38637,120,1936,56062,1444,32798,144
T,38638,120,1936,56062,1444,32798,144
T,38639,120,1936,56064,1444,32798,144
T,38640,120,1936,56067,1444,32798,142
T,38641,120,1936,56066,1444,32798,142
T,38642,121,1940,56259,1444,32798,142
T,38643,122,1944,56451,1444,32798,142
T,38644,122,1944,56451,1444,32798,142
T,38645,122,1944,56450,1444,32798,142
T,38646,122,1944,56449,1444,32798,142
T,38647,122,1944,56450,1444,32798,142
T,38648,123,1948,56641,1444,32798,142
T,38649,118,1928,55682,1444,32798,142
T,38650,118,1928,55682,1444,32798,142
T,38651,118,1928,55680,1444,32798,142
T,38652,119,1932,55872,1444,32798,142
T,38653,118,1928,55680,1444,32798,142
T,38654,120,1936,56065,1444,32798,142
T,38655,119,1932,55873,1444,32798,142
T,38656,119,1932,55872,1444,32798,142
T,38657,119,1932,55870,1444,32798,144
T,38658,119,1932,55872,1444,32798,144
T,38659,119,1932,55875,1444,32798,142
T,38660,119,1932,55875,1444,32798,142
T,38661,118,1928,55681,1444,32798,142
T,38662,119,1932,55874,1444,32798,142
T,38663,118,1928,55680,1444,32798,142
T,38664,119,1932,55873,1444,32798,142
T,38665,118,1928,55679,1444,32798,142
T,38666,119,1932,55872,1444,32798,142
T,38667,118,1928,55680,1444,32798,142
T,38668,119,1932,55871,1444,32798,142
T,38669,119,1932,55872,1444,32798,142
T,38670,120,1936,56061,1444,32798,144
T,38671,118,1928,55679,1444,32798,144
T,38672,119,1932,55875,1444,32798,142
T,38673,118,1928,55682,1444,32798,142
T,38674,119,1932,55875,1444,32798,142
T,38675,119,1932,55875,1444,32798,142
